1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,YearBuilt,YearRemodAdd,HouseAge,LivingLotRatio,FinishedBsmtRatio,OverallScore,HasPorch,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,GarageFinish_RFn,GarageFinish_Unf,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA
-0.3210731057166215,1.1692118012988904,5.0,0.7577258067147941,-0.5257933773263329,0.8707188849314639,0.2855303990559999,0.7510124827662171,-0.0193383439631902,0.2761761205127812,1.3668113824652377,1.0600581538910454,-0.5241740546075712,1.374088061017936,0.1341393621649882,11,10,2014,0.7658222161977009,0.6681064355868502,-0.7202613103316272,1,False,True,False,False,True,False,False,False,False,False,False,True,False
1.2635902494766988,-0.7670329843490966,5.0,0.9587870969592168,-0.2927001602531037,0.1124429696317697,0.301053452887609,0.4181692758789714,0.205371588607499,0.7556398811852073,1.4699337292839658,0.7181301844697989,-0.5241740546075712,1.374088061017936,0.5836122335694687,4,4,2021,0.3469214637471751,0.6054430981491641,-0.7202613103316272,1,False,True,False,False,True,False,False,False,True,False,False,True,False
1.355287726443545,-0.7670329843490966,6.0,0.9636777391079062,-0.247874541585175,0.1408783164555082,0.2855303990559999,0.5066350752396855,-1.1256510824893156,-0.9114251254827064,0.7353702796189435,0.8371026579957315,-0.5241740546075712,2.105598933975525,0.6038479588430262,11,10,2014,-4.032078874312651,0.6008535496114469,-1.1037003305993305,1,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.623877449297664,-0.7670329843490966,5.0,0.8309963675933012,-1.09956129627582,-0.8922726181403249,0.2034799716603519,-1.4027787399532756,-0.5851640307335654,-0.0888412675908845,-0.8278152598132056,-1.096168527820981,2.165000011783247,-0.0889336848972411,0.048252137388142,49,14,1976,-3.3815262992595514,0.7927447395087959,-0.1925414288504546,0,False,True,False,False,True,False,False,False,False,False,False,True,False
-0.5690837340238615,1.1418121109359471,5.0,0.8265539250461437,-1.0390467110741164,-0.0297337644869229,0.2810952408183974,0.6029628743040372,1.009522539874829,-0.0888412675908845,-0.8278152598132056,1.0288377971743814,-0.5241740546075712,-0.0889336848972411,0.063793790735727,13,13,2012,0.3000528047531107,0.7769869802252684,0.046616730203779,1,False,False,True,False,True,False,False,False,True,False,False,True,False
-1.3035791544971274,0.73994998561278,5.0,0.7179892792103839,-0.9874972496059984,0.0982252962199004,0.2256557628483649,-0.110701195877809,0.6687592467630845,0.0988848027514535,-0.8278152598132056,1.101285490917308,0.3722173008560347,-0.0889336848972411,-0.1592439917010674,38,38,1987,-0.0663374276981761,0.8539805509841819,-0.0331026561476322,1,False,False,True,True,False,False,False,False,False,True,False,False,True
-0.210071013454888,-0.7670329843490966,5.0,0.8277713687090661,-0.794747089333905,-0.7974881287278631,0.2056975507791532,-1.0035560095320777,-0.3863852548440178,0.3612591029092856,-0.8278152598132056,-1.096168527820981,-0.5241740546075712,-0.8204445578548297,0.1656239225779472,47,47,1978,-1.6354822263551887,0.7101530370776271,0.4300557504714821,0,False,False,True,False,False,False,False,False,False,False,False,False,True
2.415198017706146,-0.7670329843490966,5.0,-0.0652897325051155,3.956768489466537,2.330400021883375,0.2944007155312051,1.5291911396894746,0.7473474887350038,1.3619593167769144,1.768433528307989,1.05572535904794,-0.5241740546075712,2.837109806933113,0.9102535032255392,7,7,2018,0.8751499913715136,-0.0341785697002367,-1.4871393508670332,1,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.0247487279062618,-0.7670329843490966,6.0,0.5841713096581451,0.3034805680303479,-0.1719104986056155,0.2345260793235701,-0.8247650037954489,-0.8182930281207509,-0.9114251254827064,-0.8278152598132056,1.1167975149441516,0.3722173008560347,-0.0889336848972411,0.2181886137142676,85,30,1940,-4.538983811493679,0.4795409373241486,-0.0331026561476322,1,False,False,True,True,False,False,False,False,False,False,False,True,False
-0.1799179739564394,1.5802071567430385,5.0,0.8132841752211405,-0.7297499422654085,1.7048223917611274,0.3054886111252116,1.1011844310095584,0.3194300093420603,0.7556398811852073,0.9271132281504266,1.0424773890213204,-0.5241740546075712,1.374088061017936,0.1604528450543683,3,2,2022,0.8345910152207838,0.7008334536704396,-0.7202613103316272,1,False,False,True,False,True,False,False,False,False,False,False,False,False
-1.024864275934963,-0.7670329843490966,6.0,0.1750323728276197,0.0748699128239115,-0.5510484562554626,0.1569108101655247,-1.7896336603390404,-1.171175573244706,-0.9114251254827064,-0.8278152598132056,-1.096168527820981,0.3722173008560347,-0.8204445578548297,-0.162958573871362,69,60,1956,10.454959352060408,0.2091083754804752,-0.3053836588267475,0,False,False,False,True,False,False,False,False,False,True,False,False,True
0.1122202567851158,-0.7670329843490966,5.0,-1.4164286094888077,1.1686150083213716,-0.8354019244928479,0.1768690222347364,-0.6926231922739698,0.8217636134668044,0.5645394871463983,-0.8278152598132056,0.5700507634345173,2.165000011783247,-0.0889336848972411,0.2092303839852185,60,6,1965,-0.3801937787943368,-1.1713471876390775,-0.1925414288504546,1,False,False,True,False,False,False,False,True,False,True,False,True,False
0.1691480266442771,-0.7670329843490966,5.0,0.851610183884708,-1.2788637709475348,0.2451412548092162,0.2300909210859675,-0.6377017175180796,0.2878081151229006,0.7556398811852073,0.8478673398634629,1.1167975149441516,0.3722173008560347,0.6425771880603474,0.1767264240007559,36,36,1989,-0.4951838010876497,0.7237112777575913,0.2391783465314831,1,True,False,False,False,True,False,False,False,True,False,False,True,False
-3.447189677063454,0.8769484374274961,5.0,-1.4164286094888077,-1.2788637709475348,-2.2571692656797744,-4.147410259427792,-0.8552350944257308,-0.9518297895750112,0.144139785038189,-0.8278152598132056,-1.096168527820981,-0.5241740546075712,-1.5519554308124182,-6.049958340331495,80,60,1945,-17.754439660534853,0.2804832265994156,0.8134947707391851,0,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.6937359842029729,1.269677332629682,4.0,-1.4164286094888077,0.3953730862996017,-1.4041088609676184,0.0970361739578897,0.6372486299947995,0.6978680780382948,1.1396509122249898,-0.8278152598132056,0.6174194203689451,-0.5241740546075712,-0.8204445578548297,-0.1300698654893483,96,60,1929,0.3753228170300912,-1.6282096151153211,0.4300557504714821,1,False,True,False,False,False,False,False,True,False,True,False,False,True
0.2981148554102097,0.8267156717621001,4.0,-1.4164286094888077,-0.0013336389115671,0.0508330515136696,0.2167854463731597,0.8606758331074881,0.2072717156929781,1.3311337363221063,1.061987380759192,1.0242001776305911,0.3722173008560347,0.6425771880603474,-0.3716225411292504,42,18,1983,0.7129097964607388,-2.2541047414944777,0.2391783465314831,1,False,False,True,False,False,False,False,True,True,False,False,True,False
1.2825217823606734,-0.7670329843490966,5.0,-1.4164286094888077,2.464075387824511,1.0128956190501566,0.301053452887609,0.4364336081714508,0.9370323744440758,-0.9114251254827064,0.4392763797849255,0.8007500679794226,-0.5241740546075712,0.6425771880603474,0.5889819611002793,4,4,2021,0.2253104356589323,-0.8914063495774437,-0.336822290063924,1,False,False,True,False,False,False,False,True,True,False,False,True,False
-2.3932177581211285,0.6554676069937051,6.0,-1.4164286094888077,0.0659047890903258,0.0176584802193079,0.2988358737688077,-0.5107930562245523,-2.478855808668472,-3.186036417500808,-0.8278152598132056,1.2654747521090122,-0.5241740546075712,0.6425771880603474,-0.3258142109478705,5,5,2020,0.3453974709572657,-2.1009469978301283,-0.336822290063924,1,False,False,True,False,False,False,False,True,True,False,False,True,False
1.5205684326787503,-0.7670329843490966,7.0,0.9660964800587852,-0.7095784138648406,0.0366153781018003,0.196827234303948,0.666090823420057,1.031482780538211,1.2685744229626796,-0.8278152598132056,0.7529723336596233,2.165000011783247,0.6425771880603474,0.4935961560207012,51,13,1974,0.3278840607467941,0.6468257675707322,1.3911796197222976,1,False,False,True,False,False,False,False,False,False,False,False,False,True
1.2559857035168862,-0.7670329843490966,4.0,-1.4164286094888077,2.4326974547569606,0.1408783164555082,0.2278733419671662,0.4108327355578746,0.0187160513997253,0.8289861633157836,1.5818024215168625,1.3755706814475834,-0.5241740546075712,-0.8204445578548297,0.5814552851569983,37,37,1988,0.4032848358415347,-0.8956488512719424,0.4300557504714821,1,False,False,True,False,False,False,False,True,False,True,False,False,True
-0.4589916805145999,-0.7670329843490966,8.0,0.3814680747259954,-0.0685720669134602,0.7854128444602483,0.2833128199371986,0.5208373349741756,0.0813343623581218,-0.3401855731579793,-0.8278152598132056,0.5574078010473118,-0.5241740546075712,0.6425771880603474,-0.1193702757704136,95,40,1930,0.4816616886550786,0.4331764693267882,-0.336822290063924,1,False,False,True,False,False,False,False,False,False,True,False,True,False
0.7758187166618127,1.9204199787495837,4.0,-1.4164286094888077,1.8432405692736984,1.4346865969356113,0.2855303990559999,1.7816352663763684,0.925927421289439,1.5117719442488629,1.116050120770456,0.4884079883058325,-0.5241740546075712,2.105598933975525,0.4268413420585576,11,11,2014,0.9250791315819862,-0.9927022491829912,-1.1037003305993305,1,False,False,True,False,False,False,False,True,False,False,False,True,False
-0.7078953072380596,-0.7670329843490966,5.0,0.5748049205881126,-0.5123456917259542,-0.7785312308453708,0.159128389284326,0.3887163792656964,0.0670941287093489,0.5249063966361324,1.2316908473003891,-1.096168527820981,1.2686086563196408,-0.8204445578548297,-0.1530870925142694,68,15,1957,0.3642756236845283,0.6787060576211579,-1.0408230681249773,0,False,False,True,False,False,True,False,False,False,True,False,True,False
0.0681464020032433,2.2743326459376,4.0,0.8822249776748207,-0.9068111360037268,1.8754344727035583,0.2966182946500064,1.624326398124892,0.5392780866255523,1.2368286609629775,1.439873144456356,1.2310658284038705,-0.5241740546075712,1.374088061017936,0.2445373272394969,6,6,2019,1.055252077086204,0.7088778764327464,-0.7202613103316272,1,False,False,False,False,True,False,False,False,False,False,False,True,False
-1.0524445733109484,0.5253190777697249,7.0,0.7882577633651924,-1.1354217912101632,0.0176584802193079,0.2722249243431922,-0.183494333574485,0.8375991516188762,0.7556398811852073,-0.8278152598132056,0.4884079883058325,-0.5241740546075712,-0.8204445578548297,-0.0733063596822412,17,15,2008,-0.0998554736014279,0.850613114270324,0.4300557504714821,1,False,False,True,False,True,False,False,False,False,True,False,False,True
0.9103280976425684,-0.7670329843490966,8.0,0.6092370454292682,1.0699986472519285,-0.0202553155456767,0.301053452887609,0.0773570782086737,-0.0255399101902474,-0.1375509581281334,0.501753644315335,0.531032664834939,-0.5241740546075712,1.374088061017936,0.4785807998146573,4,4,2021,0.0793845525513276,0.4120417670144486,-0.7202613103316272,1,False,False,False,False,True,False,False,False,True,False,False,False,False
0.2408627503839498,-0.7670329843490966,7.0,0.7542106497209812,-0.8238837414680587,1.932305166351036,0.2367436584423714,-0.5685144228244998,0.0153635677056826,0.1887618097278441,1.118333949044105,0.8300576469463397,2.165000011783247,-0.8204445578548297,-6.163616929064398e-05,45,12,1980,-0.5599121742265345,0.7542571392417041,-1.7762624774232072,1,False,True,False,False,True,False,False,False,False,True,False,True,False
0.6120567436995102,-0.7670329843490966,5.0,-1.4164286094888077,1.1058591421862716,0.0081800312780618,0.2300909210859675,-0.2104023523208649,0.197370625495082,0.4847747636203431,1.1361269615866705,-1.096168527820981,-0.5241740546075712,-0.0889336848972411,0.1860144103363898,36,36,1989,-0.17572032238044,-1.1942760535996062,0.046616730203779,0,False,False,True,False,False,False,False,True,True,False,False,False,True
0.1122202567851158,-0.7670329843490966,8.0,-1.4164286094888077,-1.2788637709475348,-2.2571692656797744,-4.147410259427792,-0.6926231922739698,-0.8054323309661486,-0.0888412675908845,-0.8278152598132056,-1.096168527820981,-0.5241740546075712,-1.5519554308124182,-6.049958340331495,55,55,1970,-3.559806188321378,0.2804832265994156,0.8134947707391851,0,False,False,False,False,False,False,False,False,False,False,True,False,False
1.3013403579323004,-0.7670329843490966,5.0,0.2467356677681761,-0.4294182971902862,0.505798600693486,0.2833128199371986,0.4545889640857242,0.197370625495082,0.4847747636203431,-0.8278152598132056,0.8898960858341605,-0.5241740546075712,0.6425771880603474,0.5782100799512907,12,11,2013,0.3796560182840324,0.1563389252816021,-0.336822290063924,1,False,False,True,False,False,True,False,False,False,False,False,True,False
-0.7043495127005857,0.4910694648160458,5.0,-1.4164286094888077,-0.0685720669134602,-0.5889622520204473,0.1546932310467234,-0.0141634635269458,-1.171175573244706,-0.187015867690713,-0.8278152598132056,-1.096168527820981,-1.420565410071177,-0.8204445578548297,-0.4199037131314352,110,60,1915,0.0827423168999603,-2.4417129389585885,1.165495159769712,0,False,False,True,False,False,False,False,True,False,True,False,False,True
0.2774159531685015,-0.7670329843490966,8.0,0.7709481521881452,-0.1156389665147853,-0.7500958840216323,0.2145678672543584,-0.5332494579585764,0.2379836780624702,0.0988848027514535,1.1811560546832145,1.081132101913332,-0.5241740546075712,-0.8204445578548297,0.3038944050387123,43,43,1982,-0.4307402976371615,0.5912657874816604,0.4300557504714821,1,False,False,True,True,False,False,False,False,True,False,False,False,True
-1.346725982082585,0.9545808934558352,5.0,0.6824037868193021,-0.8485378317354194,-0.0060376421338074,0.2345260793235701,0.0670945773370648,0.7538024774409556,0.0988848027514535,1.3281924801342475,0.6603749963460631,2.165000011783247,-0.0889336848972411,-0.1567761448375915,34,5,1991,0.0382566327737005,0.809279508212998,-0.1925414288504546,1,False,False,True,False,True,False,False,False,True,False,False,True,False
-0.6621080253705751,1.2879437928716442,5.0,-1.4164286094888077,0.7226001025754811,1.5342103108186962,0.2988358737688077,0.666090823420057,0.2580675975403524,0.232768338561898,-0.8278152598132056,1.101285490917308,-0.5241740546075712,1.374088061017936,0.0294387329266701,5,5,2020,0.5294555115498809,-1.3759231746234517,-0.7202613103316272,1,False,False,True,False,False,False,False,True,False,False,False,True,False
-1.2273718090682368,0.9248978955626468,5.0,0.6910523856064129,-0.7768168418667335,-1.2477144534370566,0.159128389284326,0.097778823481674,-0.3863852548440178,0.0988848027514535,-0.8278152598132056,-1.096168527820981,1.2686086563196408,-0.0889336848972411,-0.1018171831273634,68,60,1957,0.159348881775679,0.769389452375156,-0.1128220424990434,0,False,False,True,True,False,False,False,False,False,True,False,True,False
1.0106620901158925,1.0527631172563816,4.0,0.9196306418606994,-0.4047642069229254,0.178792112220493,0.2655721869867882,1.4480098675964166,0.4972279100735952,0.7925237920702928,0.9233295525096352,1.120595390379066,-0.5241740546075712,0.6425771880603474,0.4779749115959754,20,20,2005,0.9671272208151936,0.6222234455033111,-0.336822290063924,1,False,False,True,False,True,False,False,False,False,True,False,True,False
1.1238216320896413,-0.7670329843490966,5.0,-1.4164286094888077,2.2802903512860038,1.6526909225842734,0.301053452887609,0.2833264986108637,0.1704593684927663,0.7556398811852073,1.460792513492175,0.6705169268084787,-0.5241740546075712,1.374088061017936,0.5439683548975024,4,4,2021,0.242064360572987,-0.9173948449110788,-0.7202613103316272,1,False,False,False,False,False,False,False,True,False,False,False,True,False
0.2250664707428356,-0.7670329843490966,5.0,0.7511679466150667,-1.2788637709475348,0.2972727239860702,0.1857393387099415,-0.58375399703745,-0.0529349702465491,0.5249063966361324,-0.8278152598132056,-1.096168527820981,0.3722173008560347,-0.0889336848972411,-0.2474783299337885,51,51,1974,-0.6163821688035704,0.9982010837627764,-0.0331026561476322,0,False,True,False,False,False,False,False,False,False,False,False,False,True
0.93149585433867,-0.7670329843490966,5.0,0.9532677656277114,-0.6535463905299297,0.4726240293991244,0.2810952408183974,0.097778823481674,0.0166214295558262,0.5249063966361324,-0.8278152598132056,0.4414414571140455,-0.5241740546075712,-0.0889336848972411,0.4803960062285009,13,13,2012,0.096180171535824,0.6439275448035581,0.046616730203779,1,True,False,False,False,True,False,False,False,True,False,False,True,False
1.933399544100364,1.9386864389915452,4.0,0.8245149442494399,1.448775124995926,0.8991542317552024,0.278877661699596,2.4503065788486684,0.9188392750980684,-0.5565683279973824,1.5917660377645215,0.9645768118114404,-0.5241740546075712,1.374088061017936,0.7648430661693102,15,14,2010,1.2769733299957795,0.4671888169859178,-0.7202613103316272,1,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.616975950025513,-0.7670329843490966,6.0,0.4885907478801677,0.0031489229552256,0.4726240293991244,0.2833128199371986,-1.396120468972505,-0.0668886691826352,-0.5010813162549324,-0.8278152598132056,-1.096168527820981,-0.5241740546075712,-0.8204445578548297,0.0061222173986419,14,14,2011,-1.4961992453243114,0.4856176908044364,0.4300557504714821,0,False,False,False,False,True,False,False,False,False,True,False,False,True
-0.9131048337094768,1.0801628076193248,5.0,-0.4696029468022125,0.3169282536307265,0.3304472952804318,0.1214295442647039,0.383162081482354,0.0914422034052722,-0.3401855731579793,-0.8278152598132056,-1.096168527820981,1.2686086563196408,0.6425771880603474,-0.1530870925142694,85,20,1940,0.3510603495878187,-0.554487884942437,0.8151789831268904,0,False,False,True,False,False,True,False,False,False,True,False,False,False
0.0458763436602587,0.2490388666100474,5.0,-1.4164286094888077,1.1372370752538217,-0.5510484562554626,0.1325174398587104,0.254466067673289,-0.7423800445243499,-0.7887014277290765,-0.8278152598132056,-1.096168527820981,1.2686086563196408,-0.8204445578548297,0.1976977059539979,80,18,1945,0.9877575951112252,-1.1826261354993453,-1.0408230681249773,0,False,False,True,False,False,False,False,True,False,True,False,False,True
0.8847378241222014,-0.7670329843490966,5.0,0.904201422301334,-0.5257933773263329,0.5294947230466015,0.2433963957987753,0.0526686780724618,0.8375991516188762,0.0988848027514535,1.23337713061599,0.6996701524504987,-0.5241740546075712,0.6425771880603474,0.41326213494229,30,30,1995,0.0286616795757998,0.6397973878626959,-0.336822290063924,1,False,False,False,False,True,False,False,False,False,True,False,False,True
-0.387675542454626,0.9842638913490236,4.0,0.7537054524730287,-0.5549300294604865,-0.252477314606208,0.263354607867987,0.5787308914404856,0.6036313951274739,0.3612591029092856,-0.8278152598132056,-1.096168527820981,1.2686086563196408,-0.0889336848972411,0.1152482908310934,70,25,1955,0.3608877284386677,0.675818522807473,-0.1128220424990434,0,False,True,False,False,False,False,False,False,False,True,False,False,True
-0.7869286520679741,1.2925104079321348,5.0,-0.3989860011835958,0.6172598987058487,0.4821024783403706,0.3032710320064103,0.609851000899366,0.3138659306984207,0.0529786473309973,-0.8278152598132056,1.05572535904794,-0.5241740546075712,1.374088061017936,0.0020044015173363,3,3,2022,0.464165320562946,-0.3981878728071562,-0.7202613103316272,1,False,False,False,False,True,False,False,False,True,False,False,True,False
0.2303406925553347,-0.7670329843490966,6.0,0.7306849793963269,0.0210791704223971,-0.8496195979047172,0.1901744969475441,-0.5786656536709565,-0.033481206853975,0.232768338561898,0.813936642274738,0.6603749963460631,-0.5241740546075712,-0.0889336848972411,0.2905420090925505,54,54,1971,-0.5987112281463208,0.5661845753553663,0.046616730203779,1,False,False,True,False,False,True,False,False,True,False,False,False,True
0.0402841721440165,-0.7670329843490966,6.0,-1.4164286094888077,-1.2788637709475348,0.2072274590442315,0.2921831364124038,-0.762024046486739,-0.0820460349058602,0.006402305423963,-0.8278152598132056,1.014782722997907,-0.5241740546075712,-1.5519554308124182,-6.049958340331495,61,7,1964,-0.8301331825595312,0.2804832265994156,0.8134947707391851,1,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.8642631300880005,-0.7670329843490966,5.0,-1.4164286094888077,-1.2788637709475348,-0.8827941691990787,0.1923920760663454,-1.6346925516459945,0.4409921816502341,0.0988848027514535,-0.8278152598132056,-1.096168527820981,-2.316956765534783,-1.5519554308124182,-6.049958340331495,53,53,1972,-1.1344215273770142,0.2804832265994156,3.595813635229281,0,False,False,False,False,False,False,False,False,False,True,False,False,True
0.1556867005807666,1.0596130398471175,8.0,0.7000769101089052,-1.2138666238790383,0.2546197037504624,0.219003025491961,0.9357725875584634,0.3681009061855508,0.0988848027514535,1.2449762602000314,1.325014379744379,-1.420565410071177,-0.8204445578548297,-0.0868782091708281,41,41,1984,0.6839938365127781,0.7666851422669383,1.165495159769712,1,False,False,False,False,False,False,False,False,True,False,False,False,True
-0.4985819565198419,-0.1459733361223838,4.0,0.5799463745510234,-0.4002816450561325,-0.3993932731955237,0.2101327090167558,-0.5157690648953638,0.1190690638111458,-0.3401855731579793,-0.8278152598132056,-1.096168527820981,1.2686086563196408,-0.8204445578548297,-0.0868782091708281,86,60,1939,-0.4608911831936809,0.6351248873651297,-1.0408230681249773,0,False,False,True,True,False,False,False,False,False,True,False,False,True
-1.5300707775659743,0.7947493663386664,5.0,-1.4164286094888077,0.2541723874956264,-1.2334967800251873,0.1325174398587104,-0.1701290326247543,-1.8069594175694423,-0.3401855731579793,-0.8278152598132056,1.2428228786828,1.2686086563196408,-0.0889336848972411,-0.2087799419929393,100,17,1925,0.2108272472204142,-1.7901828892666518,-0.1128220424990434,1,False,False,True,False,False,False,False,True,False,True,False,False,True
-2.62555640867345,0.3837540108945182,8.0,0.5133567366441313,-0.9157762597373124,-0.9301864139053097,0.2589194496303844,-1.162557104940039,-3.075469506285096,-3.593878915148001,1.0171996435987125,-1.096168527820981,0.3722173008560347,-0.0889336848972411,-0.5195027656024735,40,40,1985,0.5601417421067834,1.0683864544773205,-0.0331026561476322,0,False,False,True,False,False,False,True,False,False,True,False,False,True
0.8198387460762628,-0.7670329843490966,5.0,0.790982136463149,-0.8933634504033482,1.150333128698226,0.2655721869867882,-0.0099431734966185,0.2383575023987227,1.6827283425645108,-0.8278152598132056,1.4423279925485366,-0.5241740546075712,0.6425771880603474,0.046290307828471,20,19,2005,-0.0080293239047354,0.7559872537716584,-0.336822290063924,1,False,True,False,False,True,False,False,False,False,False,False,True,False
0.2929528511337262,-0.7670329843490966,6.0,0.8325972708506028,-1.2788637709475348,-0.3804363753130314,0.1790866013535376,-0.5182601240799964,-0.0601172852520523,0.006402305423963,-0.8278152598132056,-1.096168527820981,-0.5241740546075712,-1.5519554308124182,-0.0294986395682676,59,59,1966,-0.5514093577292573,0.8579042799901051,0.8134947707391851,0,False,False,True,False,False,True,False,False,False,True,False,False,True
0.9441286505687854,-0.7670329843490966,5.0,-0.3989860011835958,2.0382320104791884,0.4441886825753859,0.2966182946500064,0.1099664043576695,-0.1470812605095256,-0.187015867690713,1.2072623221705694,0.5700507634345173,-0.5241740546075712,0.6425771880603474,0.4930003558516999,6,6,2019,0.1289295207927574,-0.2672377133868729,-0.336822290063924,1,False,False,False,False,True,False,False,False,True,False,False,True,False
0.5172642171796155,1.8359376001305083,5.0,0.8098827421329694,-0.1514994614491283,2.809061693416307,0.2833128199371986,1.602061699099263,1.1450806976852976,0.0988848027514535,1.6802715999051423,1.1391295789691125,-0.5241740546075712,1.374088061017936,0.354004762843068,12,12,2013,0.7468538133917328,0.5981387690486555,-0.7202613103316272,1,False,True,False,False,True,False,False,False,False,False,False,True,False
2.16142632607462,-0.7670329843490966,5.0,0.8616421475349023,1.0408619951177749,0.4726240293991244,0.2212206046107623,1.2843630779160775,1.5024880416148876,0.0988848027514535,1.325560938389466,-1.096168527820981,-0.5241740546075712,0.6425771880603474,0.7261956315357769,40,21,1985,0.5132344516968248,0.4991567188524912,-0.336822290063924,0,True,False,False,False,True,False,False,False,True,False,False,False,True
0.2618021395534215,-0.7670329843490966,6.0,0.7665985734443935,-0.1559820233159211,0.7380205997540173,0.301053452887609,-0.5483129967626666,-0.586880716615438,-0.1375509581281334,0.3961824372490873,0.8082533107054758,-0.5241740546075712,0.6425771880603474,0.2837903248129506,4,4,2021,-1.3272510357553469,0.5971368989372059,-0.336822290063924,1,False,False,False,False,True,False,False,False,True,False,False,True,False
-0.1799179739564394,0.9340311256836276,4.0,-1.4164286094888077,1.0744812091187217,-0.5889622520204473,0.1857393387099415,0.6559424139325966,0.5474203043344499,0.6036862697893113,1.3841777000711244,-1.096168527820981,-0.5241740546075712,-0.8204445578548297,0.1741765108614613,56,56,1969,0.4238941495696086,-1.2063165941291167,0.4300557504714821,0,False,False,True,False,False,False,False,True,False,True,False,False,True
0.815464287803734,-0.7670329843490966,4.0,1.0141510471526718,-1.2788637709475348,-2.2571692656797744,-4.147410259427792,-0.0141634635269458,-0.3326824478573646,-1.4557926580466845,-0.8278152598132056,-1.096168527820981,-2.316956765534783,-1.5519554308124182,0.4565060806544418,33,33,1992,-0.0212244732383698,0.6962902940281515,3.595813635229281,0,True,False,False,False,False,False,False,False,False,False,False,False,True
0.2722199323740365,-0.7670329843490966,5.0,-0.2097034778573412,1.3568826067266722,-0.0771260091931537,0.3077061902440129,-0.5382623563313793,0.2500961694005296,0.6805676467498334,-0.8278152598132056,0.3506716044088354,-0.5241740546075712,-0.0889336848972411,0.3024206091194013,1,1,2024,-0.4305767584181121,-0.1610105647814702,0.046616730203779,1,False,True,False,False,True,False,False,False,True,False,False,True,False
-2.09316137013125,0.4636697744531026,6.0,-1.4164286094888077,0.0031489229552256,-0.8922726181403249,0.2478315540363778,-0.8027950265887309,-0.9175721389134476,0.0988848027514535,-0.8278152598132056,-1.096168527820981,1.2686086563196408,0.6425771880603474,-0.3684945871708666,84,60,1941,-9.73936501574104,-2.2429397764672068,0.8151789831268904,0,False,False,True,False,False,False,False,True,False,True,False,False,True
0.1745165111896074,2.7492606122286154,4.0,0.7077057627324463,-0.1873599563834712,1.6811262694080118,0.2744425034619934,1.914450976917185,-0.0414552147679965,0.0988848027514535,1.3281924801342475,1.360077260466983,3.0613913672468525,1.374088061017936,0.2492457271646553,34,14,1991,1.997247292367061,0.5665064505273013,4.206621327837276,1,False,False,True,False,True,False,False,False,False,False,False,True,False
-0.7364060903888848,1.1600785711779091,5.0,-1.4164286094888077,0.6934634504413275,0.2404020303385931,0.2833128199371986,0.5332101666422084,-0.0498959597020757,-0.5010813162549324,-0.8278152598132056,1.2340332936820917,-0.5241740546075712,0.6425771880603474,0.0163345876696121,12,11,2013,0.561212397828568,-1.393663687798508,-0.336822290063924,1,False,False,False,False,False,False,False,True,False,False,False,True,False
0.5602737551428983,-0.7670329843490966,5.0,0.7042063808532661,0.2407247018952477,0.2451412548092162,0.2056975507791532,-0.2603603623717159,0.129377758381707,0.0988848027514535,1.496950688246264,0.4246599982825283,-0.5241740546075712,-0.0889336848972411,0.3841240058784957,47,47,1978,-0.230534345518534,0.5087740533813734,0.046616730203779,1,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.1739218050232495,-0.7670329843490966,5.0,0.8976931754064699,-1.1981776573452632,-0.8922726181403249,0.2167854463731597,-0.9686808011191108,-0.167025648040381,0.144139785038189,1.1228608628004264,-1.096168527820981,-0.5241740546075712,-0.8204445578548297,0.1758772602723659,42,42,1983,-1.1629179203900273,0.7634242158901339,0.4300557504714821,0,False,False,False,False,False,False,False,False,True,False,False,False,True
0.4955374912469782,1.781138219404622,4.0,-1.4164286094888077,1.6079060712670727,-0.0676475602519076,0.2677897661055896,1.56081508494886,1.0873678564059264,1.871246966073914,1.3215791610174412,0.9428580144086146,-0.5241740546075712,1.374088061017936,0.3567851657671212,19,18,2006,0.7477431829559281,-1.043959386663816,-0.7202613103316272,1,False,False,True,False,False,False,False,True,False,True,False,True,False
-0.5019036881685297,-0.7670329843490966,5.0,0.7882577633651924,-0.794747089333905,-0.9301864139053097,0.1901744969475441,-1.2851036780404703,-0.2160312009184548,-0.3401855731579793,-0.8278152598132056,0.5700507634345173,0.3722173008560347,-1.5519554308124182,0.0828486947396105,56,56,1969,-1.6392280911511112,0.7279482047625706,-0.5776646615058629,1,False,False,True,False,False,False,True,False,False,False,False,False,True
